,x,y,z,lat,lon,acc,MagX,MagY,MagZ,accMagnitude,magMagnitude,correctedModeOfTransport
28490,-6.161286942499999,4.105682235,-0.7988019725,50.872814352,0.010702272,16.0,22.012480915,-17.306982225,0.2589685075,7.44688982017899,28.002642990574692,7
28496,1.2343873725,-4.4713268125,0.6676046800000001,50.86491986091327,-0.0961226767854128,4.0,15.708265445,38.77229604,1.0876715325,4.686381510112762,41.847623264249926,1
28497,-2.5661711875,1.80127149,0.0233849449999999,50.873817081,0.012998073,16.0,30.2412417775,3.47253543,-30.8224302425,3.135340555648562,43.319896267322655,7
28499,3.3772231,0.7592149324999999,-0.0646842174999999,50.928656064,0.0524657,6.0,-12.08856815,-2.92404179,-5.0236154225,3.462113116132715,13.413434020415528,7
28500,7.148548255,-5.071559245,0.6533715725,50.82040656,-0.131784932,12.0,-47.82122391,25.6409065025,-14.89963055,8.789160923624031,56.27010336801236,7
28501,6.328354722499999,-3.6089295225,-1.10252543,50.820472081,-0.131727247,6.0,-37.284378195,8.53453042,11.570555187499998,7.36803963859837,39.96049066546456,7
28504,6.1066593425,-1.7171290174999998,4.0026836625,50.828940974,-0.1354300925,6.0,-26.5934107875,18.558727635,-12.0556099275,7.500753088199041,34.59730624581733,15
28511,0.9496728025,-0.0024229174999999,3.2696039525,50.932485876,0.052049042,4.0,-17.30045206,8.79180654,-14.712930429999998,3.4047311653845798,24.353066040134763,7
28514,0.5317762025,0.4316620874999999,-1.10276783,50.88658758833333,0.0477543106666666,8.0,6.983416184999999,-8.756537395,13.5439411625,1.298158300906745,17.57507869047007,8
28515,-7.4298043625,2.83363986,0.2887573175,50.852732353,0.567872356,6.0,12.6483375625,9.0878893325,93.4952198275,7.957065320180213,94.78357614168851,1
28520,2.440078615,-3.3608925475,0.700826745,50.846562064,-0.133361304,4.0,-9.6331355875,13.2942997125,3.4652478825000004,4.211975841541432,16.77926246830019,7
28521,1.4493525275,1.374198835,0.4269051199999999,51.019066199,0.60809354,8.0,10.29550718,4.1116424325,-19.1665426975,2.042374394808212,22.141802784806313,9
28525,6.192141779999999,1.7645238875000002,2.398459925,50.821980403168425,-0.1368126143875785,6.0,-28.19108912,5.82414149,2.8159129275,6.870864165809908,28.923822283415163,15
28526,3.74695708,4.0986494225,1.20217917,50.94735489,0.005832632,48.0,-31.327357185,-23.8010930125,2.2996494375,5.6818878204962475,39.41045196799501,9
28529,2.8131593175000003,0.252848105,1.94900828,50.801908381,-0.05469515,3.0,-17.9842593575,2.2370369475,-20.683699855,3.4316804608453446,27.500061066005536,0
28532,0.7506126025000001,-3.398566295,2.18568715,50.8170914625,-0.1222759635,7.0,-16.2553362375,21.44861828,-26.678054775,4.109854067751916,37.89456146854363,1
28535,-3.4582691175000004,-1.0619860799999998,3.74249505,50.850337581,0.540262947,3.0,10.338352789999998,13.16266693,-18.3659047725,5.205161757567434,24.848416392864046,0
28536,4.70908309,-0.67107608,-0.9600462125,50.84100922,-0.121378218,16.0,-31.1849636125,4.8193779625,-2.6546891975,4.852576159506176,31.666634399533255,0
28538,0.7411747900000001,2.5330793475,-1.491481825,50.86247993,-0.088306599,6.0,2.455424995,-21.3765425475,-1.4978138825,3.031558853851909,21.56917081433031,15
28541,-3.1279645750000005,0.2350601975,0.56787014,51.105835829,-0.160909627,16.0,-36.9647791325,-36.409106705,-14.341817625,3.187772290300437,53.830341631456726,10
28546,-2.758672405,-1.9142622275,-3.3709312425,50.819090695,-0.13275809,4.0,5.11413839,1.479427165,25.685042255,4.757925047266333,26.230983813988892,1
28551,4.2123048325,-2.30526828,0.1446630675,50.837256741,-0.126160305,16.0,-3.8149065225,9.1870736775,-42.46194545749999,4.804029688477739,43.61161137319889,0
28552,-2.4716414475,1.203584795,1.11800784,50.820504304,-0.136706352,8.0,55.6542494425,-4.649425415,-12.09416676,2.9677549316034426,57.14264176004071,9
28553,-6.62511022,3.5066598325,-0.942634435,50.857129257,0.577954401,16.0,12.8637639625,-2.797380135,4.583124695,7.55495256676474,13.939397077080672,7
28556,1.6797423125,1.949389555,4.33578168,50.825963808,-0.127247562,6.0,-15.6407857825,-8.9620827325,-12.9153130225,5.0418901862465795,22.17562664880943,15
28558,-2.9404477300000003,0.7745951449999999,6.5832287675,50.947143687,0.967110541,4.0,18.1362431775,21.3525569725,-5.8435566025000005,7.251560624910978,28.618213774166534,9
28562,-6.6301382975,0.9798200275,1.5585891325,50.85028765,0.540252199,4.0,29.20851416,3.2076473375,-13.46299938,6.880986936058911,32.32148903102349,0
28567,3.0131617075,-3.644154345,-0.5725028725,50.826582935,-0.121179501,4.0,-22.79353776,20.681773155,11.94587321,4.763062450225427,33.01492073594635,7
28569,0.935448395,4.8856227275,0.7550950475,50.885099363,-0.213322917,4.0,-8.8570741125,-27.332281897500003,-1.4500212925,5.031355847674824,28.768106599278084,0
28571,-1.4963955449999995,1.601612595,2.0949853225,50.791440042,-0.002362393,3.0,-17.1062056075,-6.640953687500001,-18.8863920725,3.0320498071517408,26.33287568196408,0
28572,7.3623481475,-1.4050422975,-1.1918536225,50.841102845,-0.121309036,16.0,-49.55221413500001,2.2855061075,1.22772331,7.589389248169257,49.6200843245377,0
28573,4.3981407325,1.3284618175,3.028325435,50.801856642,-0.054599597,4.0,-25.91201863,1.154231735,-22.1143131775,5.502654599709033,34.085301930481684,0
28575,1.7746228174999998,4.0070253925,-0.2865507025,50.826399051,-0.122260561,8.0,-1.9456793875,-19.3991372425,3.5972272825,4.39177070731552,19.825545090974302,7
28578,1.5008660674999998,3.0195696125,5.624080780000001,51.632849466,-0.179199809,6.0,4.9090872075,-45.3126327775,-30.4293918825,6.5574906951723335,54.802205400678574,12
28579,2.4354399025,-4.837171097500001,0.883425895,50.850408907,-0.110465879,4.0,-6.740998025,27.136198,-41.0997155825,5.487260979499255,49.709163312518655,1
28583,0.2816436149999999,1.1865302925,7.1497744425,51.092742266,0.787206158,6.0,-2.925593485,-16.20982128,-10.2334759775,7.253030527959785,19.391787791513316,9
28584,-0.4306941325000001,3.5426809075,2.160626645,50.7913831555,-0.002252103,9.0,-16.8594443825,-8.669309570000001,-15.0841591925,4.171857253936058,24.22663104626367,0
28585,-8.837565705,-0.7043306,-1.6305905725,50.77078784,0.284195266,16.0,1.81732515,4.258801265,-5.446386375,9.014292806394431,7.148649065478999,10
28588,6.32444676,-1.58632897,3.64601343,50.83189664,-0.132657671,4.0,-30.162407795,10.0101695825,-4.5742672175,7.470507369173537,32.10760438960497,15
28594,-0.9412305175,0.9211039425,1.5866754175,50.833600926,-0.139290643,4.0,13.0240219025,-19.6602503475,-12.911425955,2.062010242569411,26.885972372867997,1
28595,0.6467585325,-0.1660204049999999,-1.001232175,50.831134653,-0.147732412,8.0,-6.639639482500001,-6.8868444025,2.7265991250000003,1.203463851760055,9.947249924992798,7
28596,4.924694055,-3.176562515,0.3245123825,50.83180674268968,-0.1314371125551576,14.0,-28.6885152375,4.525933,-8.271047565,5.869281832852406,30.19809934209852,15
28597,2.7775811225,0.9544043875,-0.8818234825000001,50.884574478,-0.21281746,6.0,-21.9389072275,-2.39903621,3.527004295,3.0665057119196826,22.349737903847807,7
28600,1.7466161775,0.2663138124999999,-1.331307575,50.82290393,-0.136057111,6.0,-10.317496625,-3.2184668625,8.3744439575,2.2122321255884017,13.672621443936976,15
28604,0.5426986875,-4.351841055,-1.1147866725,50.832819297,-0.137757107,6.0,-4.671556635,15.00153313,-15.438680797500002,4.525018426325064,22.02776208359795,7
28609,-2.738583815,1.4789161325,0.4358486149999999,51.495152504,-0.066754249,16.0,-6.810808885,12.8248779,0.09054158,3.1427692015078246,14.52146027765845,10
28612,0.0971004925,4.45167866,2.1173293675,50.86347058,-0.171220493,6.0,-15.420234765,-24.0664392425,19.0526661825,4.930512655700326,34.3508548173468,9
28614,1.3313942449999998,2.2950647825,0.5117530325,50.907472991,-0.157098394,30.0,-4.5226692375,-3.5128743575,-9.16943972,2.7021887716745177,10.81080237827533,9
28615,4.8342419275,-6.4547872125,-1.7760562125,50.827624221,-0.12237104,6.0,-11.86508809,29.076120035,7.98496213,8.257635778006456,32.40309694906835,7
28617,0.875997035,1.05934438,8.9830260975,51.082802471,0.7568901935,9.0,-22.951355535,-12.1796015075,-30.238791065,9.08759259590418,39.86843236005393,0
28623,-0.3533711325,3.94854573,0.8736152975,51.175083106,-0.160799596,8.0,0.2377178475,-5.973850162500001,4.377320785,4.05944432493064,7.409745798191348,10
28626,3.1996398850000003,1.9417013625,0.1959038399999999,50.927436299,0.051576045,4.0,-13.5262309,-7.9035284675,-14.0595557975,3.747836427773218,21.049840707704025,7
28628,-2.44303506,-3.1733500525,0.4897659525,50.872439788,0.014088335,4.0,7.592021032500001,3.7753349625,-1.6838816449999998,4.034655071789804,8.644500843389695,7
28629,-4.6607062025,2.2150979175,0.7901306425,51.4909531,-0.147864412,32.0,2.9175396175,-80.7406240525,-105.8072138275,5.220454723714426,133.12673250607907,10
28632,-2.6956347575,-2.731835865,2.8699879700000004,50.840196552,0.465670285,4.0,15.946522505,5.3389405,-19.56653514,4.79230684400395,25.800100058911916,10
28633,-7.556837205000001,2.6920351875,-0.232756875,50.8554932205,0.5894665205,4.5,34.38373388,-8.735590499999999,-10.3036800825,8.02539829269988,36.94208332182766,1
28637,0.543425735,1.97627663,1.26259511,51.010779018,0.444712571,8.0,8.821355542500001,10.595469385,-20.421264095,2.4073070555166742,24.639568022459404,9
28645,2.15126426,-2.2055922575,0.28600026,50.930792335,0.052178251,6.0,-16.441354202499998,15.6065777475,3.646662325,3.0942480946778272,22.96043429714257,7
28647,2.1080155175,0.162142335,1.07558379,50.820612475,-0.132375046,8.0,-1.30277214,5.822061735,-3.5412350425,2.3721087766227775,6.9378644928494655,15
28653,0.452685475,3.3130824275,1.6917224275,50.990345536,-0.11041006,12.0,-24.1976124025,12.079942635,-6.11433603,3.747447675737683,27.72786622036158,10
28654,0.5329502549999999,0.2024455675,-1.59587019,50.886481748,0.046882934,4.0,7.9522040425,-8.6283813925,14.2200621975,1.6946450499840957,18.436287139463904,8
28656,-6.6265659825,3.0333409625,0.2357038025,50.854692203,0.582617397,6.0,36.978897945,-13.056623015,1.21833596,7.291645246288356,39.23517096042761,1
28661,4.747822275,-1.288529695,-0.916268985,50.826750608,-0.122188521,4.0,-19.1452597325,11.281585580000002,8.67933733,5.004165663000767,23.856781843150628,8
28664,3.4935600475,0.1714159974999999,-2.875144965,50.846156492,-0.132663855,6.0,-5.5707396000000005,-7.120124945,4.16858118,4.527781335207341,9.955219132579133,7
28666,-7.166914235,-3.0640505275,1.2330625175,50.873529459,0.011705765,8.0,21.2884156925,26.097999935,3.5764539075,7.891356566458146,33.86876534295887,7
28667,-2.5934958975,1.0551487375000002,0.597477775,50.820103664,-0.12121402,8.0,56.48041754,-5.1040336075,-11.23140549,2.8629599229147664,57.81205059362651,9
28670,4.251078165,1.18001829,-3.08693193,50.839112503,-0.133511659,8.0,-20.3347870875,-9.175684605,8.960014415,5.384538742559832,24.041185748240427,15
28677,-2.84930564,2.5568344075,0.54848363,51.438246665,-0.106961023,24.0,9.798737945,-3.992122765,-10.9713172125,3.8673995280924442,15.242116351180135,10
28681,-2.4319248025,1.1175691825,-1.839863395,51.16690569,-0.16083239,16.0,2.44863428,-0.7030728200000002,-17.442031422499998,3.2478171800378957,17.62709792821527,10
28684,1.7172454174999998,4.2855132575,-0.111535095,50.831302701,-0.139201076,16.0,5.7918455325,0.1319639125,0.9611353675,4.618116042451691,5.872535256701476,7
28685,-8.059539489999999,0.73604145,0.163968505,50.778645798,0.286626959,4.0,4.966166575,16.8083052825,-15.7491971525,8.09474023533921,23.563088674209897,10
28689,-6.137074965,0.68735453,3.34134146,50.850313837,0.540219928,4.0,25.66763919,4.8542054325,-20.041126705,7.021446298894282,32.92472887625349,0
28690,-0.2539157925,3.923432005,-1.7237329975,50.872817263,-0.1971257089999999,5.0,-6.059005395000001,-17.010151895,-1.8312125275,4.29290663469514,18.149659864264237,15
28696,-2.851725355,-1.803587705,3.614927755,50.850221738,0.540237543,10.0,15.0527980625,16.750341915,-17.4734692775,4.944994315855822,28.50408413493663,0
28699,-6.863115302500001,2.7202091975,-1.2093959125,50.870502683,0.011445613,16.0,15.330484785,-4.2425112325,26.1887299225,7.480944339235855,30.64102218031657,7
28700,-0.0066971,1.3295704549999998,-0.6688360824999999,50.830050673,-0.140317021,4.0,10.8790786475,-12.11185958,2.4319686175,1.4883360343723668,16.461043893405822,1
28705,-2.6969702425000004,2.1855029675,-1.0540230175,50.865238371,-0.166385749,6.0,2.249445405,-9.5408129975,11.4091045075,3.6278142498344126,15.041767946169006,8
28706,-1.89396596,1.02543758,1.06766279,50.819380029,-0.13894808,6.0,58.415182195,-4.4168652675,-20.551260595,2.403857966117292,62.08217555554808,9
28716,1.8866694825,-2.474646255,0.33093108,50.934117108,0.052354422,4.0,-19.1530352475,17.1050144275,-7.15587896,3.1293627471567294,26.657585814306803,7
28718,-2.412135755,2.38446262,0.6941354675,51.423466351,-0.081104735,16.0,20.6401016575,-23.109942965,-6.820643525,3.4620636813854433,31.727030090643712,10
28719,-5.886777469999999,-3.2291711525,-0.18711408,50.87427723,0.012890239,48.0,19.6503528375,20.80349986,7.2825645325,6.71689712533786,29.528930208073763,0
28721,-2.000079425,2.9602768825,-4.019600745,50.819416524,-0.138942383,4.0,-2.4102697325,-19.65030514,14.90492734,5.3778013236430375,24.78105629889887,15
28722,1.34576425,-3.9900393525,1.173524975,50.857567408,-0.102020234,4.0,2.1445658175,31.4474800675,-8.881835717500001,4.3713449095244625,32.747979645377484,1
28723,-0.0984289025,0.09674558,-2.1287980425,50.885132737,0.0289482765,5.0,-8.9819682,4.0781002325,-6.1610484225,2.133267227013232,11.63035562296001,8
28726,-2.6691687525,-1.8732154525,2.93789602,50.832418199,0.421797556,4.0,12.71146192,1.3592145175,-19.4683784025,4.389149232498142,23.290480584803767,10
28730,-2.7986546775,1.6384931125,0.620200285,51.547044734,-0.057187077,6.0,13.0109430225,-0.1374100874999998,-12.6974813425,3.3017837720112215,18.18047172957907,7
28734,-0.2671980774999999,0.10820705,1.8680040425,51.004822638,-0.104990785,16.0,-6.9831899150000005,-8.673593965,9.38400755,1.8901171077702408,14.562134848884593,10
28737,-3.5928957500000003,4.4269167175,2.361056155,51.541096084,-0.002386839,32.0,17.0513633125,-15.3968918775,-14.426807445,6.170986765592066,27.12832548015826,7
28738,-2.5940534625,2.41253509,0.936065885,51.429621488,-0.098358967,6.0,27.5294044625,-17.948170505,-12.79198834,3.6641040197912473,35.26527896142554,10
28742,-6.9076969450000005,0.9109332,1.8543742675,50.850305602,0.540214824,4.0,30.0721260625,4.083755285,-15.7479994125,7.21004717757039,34.190778122803195,0
28745,3.1934110075,3.8812044025,1.2447669025,50.914824545,-0.003184591,8.0,-16.757404117500002,23.3343397,-25.8566327825,5.177940335535645,38.65058163651946,9
28747,4.54259811,-1.5556076625,-1.8610387975,50.827307915,-0.124623563,12.0,-20.574058815,-2.8810003675,-2.1955108575,5.149619228098766,20.89048412952689,8
28750,-1.23786566,-1.702236805,-1.939272565,50.821329208,-0.141224969,8.0,9.4662585725,-3.5055552025,6.03445115,2.8619398340750495,11.760678948127989,1
28754,-0.6960615275,2.7078498025,-3.841975075,50.838690961500006,-0.2162783455,8.0,37.40165147,-8.5866196,-2.12237353,4.751602327624459,38.433293356662816,9
28755,-2.0237604200000003,1.9598373225,1.72442737,51.441503425,-0.103494695,16.0,0.9257274925,4.605732445,-10.16375672,3.3030619616694543,11.196950183359805,10
28756,0.076360375,-0.5218592375,-1.0463243249999998,50.816354754,-0.107315546,6.0,-2.5708763025000003,-18.14736617,4.618443105,1.1717348521405888,18.90148990383929,15
28758,0.6231744549999999,-1.1036126475,1.5758855175000002,50.827382356,-0.133539746,6.0,-6.51897787,13.48649223,3.9644010725,2.0223062184923304,15.495128944382467,0
28759,0.6704479175,-0.910804345,1.2908220549999998,50.827500423,-0.133635367,6.0,-6.697105885,11.7339263925,5.9018206375,1.7161837147069623,14.743396578018602,0
28761,0.751967975,1.2377362125,5.1848102825,51.082045654,0.759437223,6.0,14.607338475,-9.31666725,-30.728707397500003,5.383280081203019,35.27645226339533,9
28762,2.76891071,-0.16473596,3.2316768125,51.066572257,0.785630313,12.0,7.646925225,-3.5684898475,-20.0015093275,4.258842504357256,21.708753086405526,9
28763,-0.8169775749999999,2.5716582275000004,6.839953134999999,50.987419356,0.907810086,4.0,55.5373506225,-19.33050818,-11.1622438025,7.352947523688554,59.85533850351193,9
28764,4.72441718,-0.66965289,-0.9571159575,50.841049914,-0.121515968,6.0,-31.286475565,4.889380935,-2.6540217,4.866685077120323,31.777247054944116,0
28765,0.6604367725,0.2017393525,1.6363392925,51.020315552,0.46982753,4.0,8.1755550475,10.328706815,-13.67200521,1.7760860837799322,18.98540521735571,9
28766,-7.52303497,2.350781965,-0.1341675024999999,50.854565802,0.580064344,4.0,17.924221085,24.75545837,77.99688257,7.882907580679812,83.77126065215404,1
28770,1.61815378,4.057051695,1.1628466225,50.858036202,-0.174487511,6.0,1.8054560075,-15.65574029,-12.7005132575,4.519989201213905,20.240180642150417,15
28772,2.75460519,-0.4918382074999999,-3.066964945,50.845431547,-0.132388627,6.0,1.726658615,-3.5190175975,3.382688505,4.151629625700082,5.177587888788323,7
28774,-6.71520701,3.33085325,0.3234683825,50.850342682,0.540307205,6.0,21.4042629525,-26.41126858,-12.543551945,7.502880803709058,36.23587001772653,1
28776,-6.1202703325000005,0.0934975549999999,2.13104904,50.850283284,0.540257039,16.0,23.996011090000003,6.6535106,-12.034687275,6.481344054018083,27.657032547667914,0
28781,-3.7962715725,-1.686074625,6.375387614999999,50.917445567,0.97700935,6.0,30.2070231675,30.954278287500003,2.0938763975,7.609211045485326,43.30145391681304,9
28782,0.8805595125,2.518918465,7.1891025850000005,51.005483013,-0.105096632,6.0,15.845840205,-28.878390375,-43.0727033475,7.668346058050973,54.224624075368425,10
28786,-0.6914444425,-0.4973582199999999,-2.2829792775,50.840150558,-0.131063866,4.0,18.30117086,-10.907149355,11.42212171,2.436689351878923,24.173614257227722,1
28788,-3.1878274625,2.3957284525,2.79506964,50.830264627,-0.139308895,16.0,42.329999632500005,-1.30948102,-28.7386367475,4.869720016719335,51.18059057429826,7
28789,0.09269162,3.81971774,-0.68908214,51.180472152,-0.160539225,16.0,52.0885513725,-68.6780468,3.86626757,3.882482394725817,86.2834823200327,10
28793,2.251109145,1.35969652,2.140582205,50.818514056,-0.116382027,32.0,-1.8155103525,1.560304845,-15.95778923,3.3909230580426626,16.136346121674173,15
28797,-6.8250785575,1.30134088,2.1349672325,50.850286213,0.540252415,4.0,29.1292013375,1.4409188175,-16.435956117499998,7.2686498392654855,33.47726498828157,0
28802,5.7636871975,-5.538803057500001,-0.99314194,50.830607021,-0.13201825,8.0,-16.4200362,17.25289131,17.996228752500002,8.055107717056535,29.85203672576281,7
28803,-0.0623499899999999,1.1850195625,-5.3836399425,50.833746777,-0.13862782,6.0,20.372411995,-9.5114615,3.3818055725,5.512870206638471,22.736307512219177,9
28804,5.484983627499999,-1.6469349324999998,-0.1518239425,50.83801128300775,-0.1239338478763889,6.0,-38.39050586,11.2838220825,-18.776586345,5.728917050835007,44.200857183401425,15
28805,-3.1803528275,1.4157301175,-0.960134735,50.824967233,-0.152438861,8.0,-0.246122735,-17.19393005,9.5637846275,3.611204034991284,19.676325453859064,15
28808,-6.099303872499999,-0.2007630575,3.52453193,50.850130259,0.540231458,16.0,32.6447080025,10.2227390725,-19.3893497175,7.047278826606746,39.32083718819353,0
28812,3.6198927375,-2.3837864625,1.0924153825,50.88477585,0.024606373,16.0,-17.38972826,17.55416258,-16.75282634,4.469835869215572,29.853114799295444,7
28815,-2.7577158400000004,1.5996020875,0.4375586274999999,50.825807037,-0.120646294,8.0,13.708114834999998,-9.7647621525,0.467902035,3.2179467125825667,16.836921468570214,7
28818,-0.78043277,3.9388092475,-1.8215169925,50.866523784,-0.189503975,8.0,5.192406535,-15.1323513,6.274337755,4.409219630574966,17.18477395123779,15
28819,2.288593295,-2.95742907,-0.1579232099999999,50.83864111,-0.123284648,6.0,-4.7965447575,6.11592135,-1.18679701,3.7428579607375867,7.862558280421933,7
28820,-2.5974432625,0.9255896975,6.060233480000001,50.98465956,0.757161934,8.0,25.48231154,28.32008159,3.1600931200000004,6.658067108563694,38.22775707797864,9
28821,-1.7534960949999998,0.1130545975,-0.8486532325,50.826395464,-0.119726598,16.0,5.4833819825,-24.9648657175,-29.1007982275,1.9513436924921337,38.73200815522582,0
28823,4.6848134875,-6.5192548025,-1.8657616925,50.829316179,-0.137587895,6.0,-1.5413404025,24.391387422500003,1.6175990474999995,8.241918907983848,24.493512147287966,7
28824,-7.08733613,2.9560167575000005,0.0796618549999999,50.850319889,0.540188889,4.0,23.536956715,-25.12198766,-11.456380200000002,7.6794996257156125,36.281555130395496,1
28825,-7.8726792175,0.6748771100000001,1.75155478,50.775397188,0.287567985,12.0,32.86463242,-0.8155629824999998,-14.3033805725,8.093360323289653,35.85158159526452,10
28831,4.8332639775,-3.8601060475,-1.3132914125,50.83178659,-0.128287071,16.0,-17.053608945,15.1002476325,-2.10075551,6.323416300410043,22.874794650982142,7
28832,-2.7040457950000003,0.972300915,-1.80507149,51.371636353,-0.092941932,12.0,2.8202201,-0.9798497175,2.29353149,3.3934519025290224,3.7648417731626465,10
28834,6.0521038025,-5.342288135,-1.65150476,50.82957197,-0.1334780285,6.0,-24.3625719675,24.15210494,20.4073850275,8.239870807597617,39.91641829579679,7
28839,-2.139089745,0.98943336,6.0004170025,50.960850407,0.739843811,16.0,23.842814365,27.65084564,2.79104528,6.4466803484379565,36.61746844343513,9
28840,4.075317109999999,2.523750985,1.7490214825,50.82270529,-0.134944277,4.0,-32.355300445,-13.56155715,-1.171323635,5.102607639981122,35.102041226641546,15
28841,6.8457270800000005,-0.1083893525,4.05519215,50.820570751,-0.131335543,6.0,-34.9235295825,4.43411784,17.2833498925,7.957406039596216,39.217706498791316,0
28842,-4.4804548275,2.7269372275,0.09442513,51.541717561,-0.004244315,16.0,31.510836905,-15.715833555,-12.066199985,5.2459106177258645,37.22248579635686,10
28844,-0.8165331600000001,4.2560051225,0.992030875,51.1478503545,-0.160887578,9.0,-16.5551283625,24.768627115,7.170813097500001,4.445720555891822,30.642743427115708,10
28845,4.8295428975,-6.984645114999999,-1.7046739825,50.831597288,-0.125386995,6.0,-8.974030995,28.7027105725,4.375171245000001,8.661158431058658,30.389487490429957,7
28849,-8.2651118025,3.138978235,0.8220657275000001,50.829034793,-0.129995476,4.0,30.8022191875,-11.04177463,-4.198789695,8.879248252411836,32.98980643710028,7
28856,-7.7192369225,2.4821256475,-0.29215785,50.854445101,0.587242217,3.0,28.618756915,-16.58334744,-8.3841249125,8.113748985825307,34.122341804513034,1
28857,0.6176981425,-0.711524395,-0.60473458,50.882505032,0.0185156795,12.0,-4.137327962500001,6.34509758,-8.865830325000001,1.1196079100184326,11.661075993264767,7
28860,1.07723656,-0.291101415,-5.6121048,50.839210203,-0.152352791,6.0,17.676579155,-7.1152649525000005,32.0025427375,5.721966351368966,37.24582107609885,1
28861,0.2096089975,-4.3480398125,0.93089277,50.81314031075192,-0.104014644023923,6.0,-10.13236336,32.821076094999995,-11.6884236875,4.451510697747032,36.28370256177505,1
28864,1.5240671175,1.8893412775,-1.339467945,50.831137242,-0.146908417,5.0,0.715277015,-15.97015123,-5.052210237500001,2.7724655844920085,16.765505653011413,9
28866,6.3743408525,-2.9443307175,1.9564642875,50.802256231865776,-0.0568103673590107,6.0,-27.0383896275,14.10272781,-12.7355645075,7.288968183915153,33.0477843229488,1
28869,0.5262942724999999,2.4749190875,2.6170425175000003,50.830959001,-0.13127597,6.0,3.9195147725,-3.883494235,-1.77538869,3.640209017259981,5.796216742471238,15
28870,2.0721921075,0.98290921,3.479063995,50.933724729,0.052128882,4.0,-15.2447106875,4.4860081525,-19.28840938,4.167010550357832,24.991362697947167,7
28873,0.5204316825,-0.5657069299999999,-0.29711712,50.882532535,0.018533908,6.0,-5.097083834999999,4.9326311325,-9.6568661725,0.8241068194092924,11.981910439654492,7
28874,2.073491625,1.0117415575,-1.144645795,50.872297917,0.002995573,16.0,-22.84605441,6.3947013875000005,41.98967239,2.5755004356685416,48.22828003733394,7
28879,5.35539822,-1.871371605,4.134599005,50.820668447,-0.131250406,16.0,-40.3332567675,16.130489892499998,-4.737418545,7.019774263530589,43.69676692978142,0
28882,-2.550683095,2.0097603925,0.2401713525,50.825879836,-0.12199324,4.0,10.9820687375,-8.319160815,-3.8283670375,3.2561946141074265,14.299323920899996,7
28885,1.068948495,-4.1357906775,0.6379607875,50.8452161815,-0.117298396,5.0,7.97572002,36.9578568175,4.718818505,4.319075060640449,38.102001764518754,1
28889,4.7217209825,-6.5181524975,-1.910385575,50.828352869,-0.123561671,8.0,-21.4662722875,32.6447054825,15.63823284,8.272275023378656,42.083630645635964,7
28890,1.367734195,0.3269506699999999,1.09486546,50.820785372,-0.132195311,16.0,-22.68321456,-4.0199965925,9.6223132275,1.7822244371253464,24.96552637592144,15
28891,6.6110040775000005,-2.36001046,1.5399959975,50.824500331500005,-0.1397060805,16.0,-49.545510615000005,12.953853455,3.18967758,7.186557726502102,51.31017427858775,0
28893,3.97566033,2.477976585,3.7495478375,50.81200967400871,-0.0922903369810122,4.0,-14.465559,10.72283787,-29.2061756275,6.000445983511967,34.31081963394582,0
28894,-5.01013049,1.671376495,1.018093545,51.546091925,-0.053798644,3.0,21.6151759325,-16.0369410875,-3.0527682175,5.3787936734212805,27.087242455197448,0
28895,1.532016265,4.14080543,-0.1454436825,50.826310796,-0.122203131,8.0,-1.24677218,-18.2996258225,1.95671804,4.417521625314493,18.446124026482966,7
28896,0.7219132175,-3.3544821725000005,2.2443727625,50.814867239,-0.111834817,4.0,-11.317890885,22.830719525,-25.9524187525,4.100112002893751,36.3712035437253,1
28899,-2.04344259,1.2824250225,1.179812675,50.858652137,-0.176342603,6.0,47.667955135,-16.566194445,-8.052718215,2.6855594398654983,51.10302354843708,9
28905,0.9812299125,2.62420418,6.9645088775,51.0250698915,-0.1087241325,6.0,10.28827268,-21.04690366,-11.0324484525,7.506906395066515,25.89470268739198,10
28906,-5.7761952,1.009028225,0.5838093624999999,51.21336527153081,-0.1655746022091699,16.0,28.6498738625,2.58999642,2.0063553275,5.892656643577016,28.836588138907164,10
28911,-1.1070710475,-1.6308335500000002,2.30290565,50.928942576,0.052084762,4.0,4.1376639875,12.5973075075,-16.4913172925,3.0312701636146313,21.16071751510047,7
28914,-2.1558731775,5.93466909,1.3830641225,51.117688566,-0.160506125,6.0,2.202120015,-15.158334172499998,-11.35752346,6.463818742215167,19.068764160010346,0
28917,3.288090515,-2.259989595,1.2734851,50.884364049,0.023331003,6.0,-3.3281559400000003,7.960810325,9.36868303,4.188180572069839,12.736692848153082,7
28921,-0.2222539425,3.9588010525,1.1045444375,51.156015483,-0.160808996,12.0,-6.90050361,10.8183380075,5.8966760250000005,4.1160078963291715,14.121762477111416,10
28924,1.026093445,-0.3586711375,-1.3258642325,50.8037198345,-0.0580955775,36.0,-6.677861385,-16.9191899425,8.20673144,1.714476219074014,19.955030992608147,15
28928,-2.7606137425000004,3.0018195775,0.6875243475,51.379528787,-0.091762972,8.0,1.264814835,2.2387140100000003,-8.455521300000001,4.135770634301114,8.837841220578703,10
28929,-7.7397640325,2.5772534075,-0.206970985,50.855270795,0.588954162,4.0,34.0335119025,-14.7022825125,-9.9443396625,8.16020951899416,38.38394110586019,1
28935,5.53157827,-4.3253367125,-1.406512145,50.821214942,-0.1364418145,12.0,-27.8793224675,11.932889049999998,16.210285905,7.161366646644271,34.386390206712626,7
